mortgage_id,mortgage_type,mortgage_payment_type,mortgage_property_value,mortgage_loan_amount,mortgage_initial_rate,mortgage_scheme,mortgage_state_updated
169987864eaba69cd88bd7062b0318da,owner_occupied,repayment,210000,170000,2.2,fixed,open
41ce300b1614f037f10aafffdf18aaa5,owner_occupied,repayment,350000,170000,1.8,fixed,not_interested
5bc47429fae4aa10767643f218c81466,owner_occupied,repayment,240000,140000,2.2,fixed,open
14d9b66a5bb632be96a4e2d9570057ff,owner_occupied,repayment,260000,180000,2.6,fixed,not_interested
3167f59667e5bdfe4fa2ebb718f86b05,owner_occupied,repayment,420000,320000,2.1,fixed,open
33d91313eb023c38ef4e6a734f5d4e28,owner_occupied,repayment,160000,130000,2.5,fixed,open
0e0c75e6026be6fd6d1c0385a15155c5,owner_occupied,repayment,110000,60000,2.1,fixed,open
80a1d9c0bb7df870227b5789dd3966ae,owner_occupied,repayment,260000,180000,2.2,fixed,open
26edb8152be747c2ebe01edcb1cd8328,owner_occupied,repayment,130000,40000,2.5,fixed,lost
878da621516f61ba96987e80cf3d0d68,owner_occupied,repayment,80000,60000,1.7,fixed,retained
082c30cd98f890cc4cc8ecc9c1cd3202,owner_occupied,repayment,350000,100000,2.1,fixed,not_interested
d511f6c9d7ce11055688f7ea0946cfc1,owner_occupied,repayment,230000,130000,1.9,fixed,not_interested
e2720f310a2d90be6c1bb4181d66b6a1,owner_occupied,repayment,360000,320000,2,fixed,lost
611d958bb41369b761d3d5e2df59affd,owner_occupied,repayment,160000,70000,2,fixed,retained
550049d9edd4bf82de7e23290eb3a638,owner_occupied,repayment,140000,120000,2.5,fixed,open
0c1eadcce77bd351982d626dc8b51759,owner_occupied,repayment,280000,120000,1.8,fixed,open
1840007c5d80a38bff66e7692c17a570,owner_occupied,repayment,190000,150000,2.1,fixed,open
41d900d2f8dc28d6a2fced5676c04624,owner_occupied,repayment,160000,140000,1.5,fixed,open
9190bad5aa34fc6dee8c76537ddc846b,owner_occupied,repayment,120000,110000,3.1,fixed,lost
dac9fb877f654bbfb490abd5eaeb780d,owner_occupied,repayment,220000,50000,2.1,fixed,open
0fe6c36360fcd4320ae119befde04257,buy_to_let,interest_only,80000,50000,2.5,fixed,open
9b39b3edd85279d8ad35459f08d4825b,owner_occupied,repayment,120000,110000,3.1,fixed,lost
b7bb3502c94a914764c1e1b48a3bfc11,owner_occupied,repayment,550000,70000,1.5,fixed,open
573579caa4e692fbebe2770f7e6efb35,owner_occupied,repayment,280000,110000,1.8,fixed,open
5cb7ccdbaf9b38f6f3db9ed37905e094,owner_occupied,repayment,240000,180000,2.4,fixed,open
a669064e8b3fa85194c76071abf6f454,buy_to_let,interest_only,170000,130000,3.6,fixed,lost
173b347462f80b8086b71cc1eed46abd,owner_occupied,repayment,240000,140000,2,fixed,found_refinance
ebe893ad0b78e76a12b75fac5f7c2be2,owner_occupied,repayment,250000,200000,2,fixed,open
5ae889b3eefb9a8459d46ba506545450,owner_occupied,repayment,80000,30000,2.4,fixed,open
97425b1b8b445f9f3653b09f0bf765e3,owner_occupied,repayment,280000,110000,2.1,fixed,open
b2f83f3f8409ef61f3852ff74c1486ad,owner_occupied,repayment,280000,110000,2.1,fixed,open
6660750e0f5dd9f1ae65edf1e4bd3535,owner_occupied,repayment,420000,230000,2.1,fixed,open
cb19e4fbedfa3d2e57a7599bd8d02c96,owner_occupied,repayment,380000,280000,1.6,fixed,retained
bcc59a203fbcbe1c39774778b7f459c0,owner_occupied,repayment,150000,100000,2.3,fixed,open
e4048b18253aac2d92f55b34f5886a93,owner_occupied,repayment,100000,60000,1.8,fixed,open
290911b89086b9909ee405a1af42399f,owner_occupied,repayment,350000,190000,2.1,fixed,open
361786a0eeb41e0aca4a27bc7e25757c,owner_occupied,repayment,620000,120000,3,fixed,not_interested
1ff0b78193c44182b8649d3fa9877c6d,owner_occupied,repayment,230000,110000,1.7,fixed,retained
34372f1331eb5e01df0173457dc33f41,owner_occupied,repayment,570000,250000,1.4,fixed,open
e513d587dc86cb8b08025ad968498530,owner_occupied,repayment,120000,90000,2.3,fixed,found_refinance
a767068deeb24afc27ada65558a8beba,owner_occupied,repayment,140000,60000,1.5,fixed,not_interested
aeb133a3bc84d09825551f7d92ea42ce,owner_occupied,repayment,620000,90000,1.9,fixed,open
4ae97e1a16b09311b5c710ffe8b97962,owner_occupied,repayment,420000,110000,2.1,fixed,open
4af7426235743bf88c2c370caa4f0b06,owner_occupied,repayment,150000,110000,2.2,fixed,open
faf004aff5526b42b2392ab51a959245,owner_occupied,repayment,260000,90000,2.1,fixed,open
968ebfaa0752c6a4896a16b1e073420c,owner_occupied,repayment,150000,130000,2.2,fixed,open
17de2368e5f10d628cc68cc012f22161,owner_occupied,repayment,350000,150000,1.7,fixed,open
3f01e09e0778f08741cc0332783064f3,owner_occupied,repayment,350000,140000,2.1,fixed,open
e286fca542ddbd2070813658507b3a89,owner_occupied,repayment,290000,140000,1.9,fixed,open
cdd7fcc5c73786e4bbafd6d1856c06df,owner_occupied,repayment,160000,140000,2.4,fixed,open
a7b48dcd0ab55e51e8f021fded5afd9f,owner_occupied,repayment,140000,50000,2.1,fixed,open
860537bcfd6d1731c28ccf103f213a85,owner_occupied,repayment,170000,130000,2.8,fixed,lost
89aef517619b1f3518f5957aa0093511,owner_occupied,repayment,280000,190000,1.2,fixed,retained
43ef0c277fa41263890a5cec9dad8d18,owner_occupied,repayment,400000,280000,2.1,fixed,open
a53df5717b82c63543f3abec388785ce,owner_occupied,interest_only,160000,50000,4.9,fixed,lost
29973b9aa6969678914958d7ed849f4d,owner_occupied,repayment,400000,220000,1.8,fixed,open
d0056c5531b98257625b388a14f9e484,owner_occupied,repayment,550000,200000,2.1,fixed,open
ab2c6fdc51996bd3e38a7388193ff736,owner_occupied,repayment,700000,220000,1.7,fixed,open
31a7b9a8cd4d04772e85b5f400007f4a,owner_occupied,repayment,170000,150000,2.5,fixed,open
55e939bd660bf21f8faaa49e84d0e40b,owner_occupied,repayment,230000,160000,2,fixed,open
a8c93837c26db2c39f81a70bf36fc8b7,owner_occupied,repayment,620000,360000,1.7,fixed,lost
99024bf06f2241710f945d447c4b5161,owner_occupied,repayment,170000,30000,2,fixed,open
31070381b5d0d51d10ffdd1288e00609,owner_occupied,repayment,300000,140000,2.1,fixed,open
7798c1d8b44579e66f27c390dd259a6a,owner_occupied,repayment,120000,90000,1.9,fixed,open
065fc073032829ebb69e34c87ff2d4fb,owner_occupied,repayment,600000,190000,1.9,fixed,retained
f5f97896b78238cf894bdede65b5f5e6,owner_occupied,repayment,140000,50000,2.1,fixed,open
63eb0d54419e70fcbe63bb1a0b53471e,owner_occupied,repayment,430000,350000,2.2,fixed,open
f20144c0af73fa080690aade0aa63a56,owner_occupied,repayment,410000,210000,2,fixed,open
932be4b66421bbde8febcfa7a9e8b942,owner_occupied,repayment,230000,130000,1.8,fixed,open
af7f378e5c08b19ff7c651bea7a08987,owner_occupied,repayment,130000,70000,2.2,fixed,retained
6cee07bb599aab6c7c8a692165777cd9,owner_occupied,repayment,230000,80000,1.7,fixed,open
31b5b5b9338c0da5efafe5bc385b31d9,owner_occupied,repayment,280000,140000,1.6,fixed,lost
ecf8fe18f468d2b56b599d9bb9747224,owner_occupied,repayment,140000,40000,2.2,fixed,open
f2afa65895d3a1364a8d415d6d6ecc2d,owner_occupied,repayment,130000,50000,2.3,fixed,open
d05b91693cb7576f6d8053cd12a3b1f3,owner_occupied,repayment,570000,170000,2,fixed,open
4e41c99c82c6f343b5c760133d8b2da4,owner_occupied,repayment,170000,80000,2.2,fixed,open
cc3eb430de7d86c35b06ca2459feee45,owner_occupied,repayment,650000,50000,2.7,fixed,open
83871c4561b1320a42043305981299f6,owner_occupied,repayment,140000,80000,2,fixed,open
6ad6a51a88d7d667b700993e89c8045a,owner_occupied,repayment,200000,20000,2.5,fixed,open
0dfb70db70f3bfbf35ffc045545c092c,owner_occupied,repayment,220000,190000,2.5,fixed,open
3c4d7ff2932904acd2a14b5066621b76,owner_occupied,repayment,180000,70000,2.1,fixed,open
44fc3a7ead8eaadc52333c83cba34da0,owner_occupied,repayment,350000,250000,1.5,fixed,open
0cb70a7e633638bc1c4453e78ab79b4f,owner_occupied,repayment,320000,30000,2,fixed,open
def86d43d5c50035349f2360d6f01092,owner_occupied,repayment,120000,90000,2.1,fixed,open
73c606fbe69b0830749bc573a59109d6,owner_occupied,repayment,310000,230000,3.7,fixed,not_interested
3063023b5898f11fe7017fab56fd11b6,owner_occupied,repayment,320000,190000,1.6,fixed,found_refinance
f193892bc139b33cee0bfb59670fdc6c,owner_occupied,repayment,500000,300000,1.5,fixed,lost
6ae681dbb2dbb900e7b7060d7f5f63c8,owner_occupied,repayment,390000,350000,1.6,fixed,open
fae1b4323429ccd91cbf5eed7a680cd0,owner_occupied,repayment,350000,160000,1.4,tracker,retained
133499990c1afc5b521f4a49fd54ca95,owner_occupied,repayment,380000,250000,1.6,fixed,lost
28de272f90f762ab961e70e3c527b67b,owner_occupied,repayment,350000,80000,1.6,fixed,open
aae6c8e76b443a803c55646c5abdbf40,owner_occupied,repayment,270000,190000,1.9,fixed,open
c6153c04d0913aaf3ab7e6b073941aa1,owner_occupied,repayment,180000,120000,1.9,fixed,open
9f3a8128d0e126130fe5f761f2c70227,owner_occupied,repayment,140000,80000,2.1,fixed,open
b4218dd0b02c6162414e052042e699f1,owner_occupied,repayment,200000,180000,1.8,fixed,lost
6faa79bea7cd6a897dbd4d2d18b505d8,owner_occupied,repayment,300000,80000,1.8,fixed,not_interested
4f6a11c48434c0b95b144682bc6016b7,owner_occupied,repayment,300000,230000,2.1,fixed,open
f56434d1ea55aced133ca4b7144d48be,owner_occupied,repayment,470000,250000,1.6,fixed,retained
b111518bab105e59883e8d7da8fc5f02,owner_occupied,repayment,90000,50000,2.2,fixed,open
476a88029d1e8fe1afe947a762db5200,owner_occupied,repayment,560000,130000,2.1,fixed,open
e43e8d77d4ca5a25ec9855a34204c5e5,owner_occupied,repayment,100000,80000,3.6,fixed,retained
f93db06824b68a7d2a75a4bbefca5d8d,owner_occupied,repayment,280000,170000,2,fixed,open
4b782aefa5d018232f5ba5c1ce2dcd7b,owner_occupied,repayment,350000,130000,1.9,fixed,open
7e042b44bc9f29ca6dc3bd8d4e44872b,owner_occupied,repayment,250000,110000,5.5,fixed,open
f58d08fe26d04417dc20bdd478cec260,owner_occupied,repayment,420000,260000,1.8,fixed,open
6d6555340b2c45e092c1d0366e1e0e48,owner_occupied,repayment,180000,140000,3.7,fixed,found_refinance
25d29d7f7b078bfde5e5690f174bf1d8,owner_occupied,repayment,300000,130000,3.7,fixed,open
05de9bca6fcae1269d3d4c5fb9a1c20c,owner_occupied,repayment,650000,160000,1.4,tracker,open
7269631afce235d508d2eb91940b97fb,owner_occupied,repayment,380000,230000,2,fixed,open
0b9f420c9aacb61b97aaef0d35ed1d45,owner_occupied,repayment,550000,410000,1.6,tracker,lost
8b5928db877330571f52f0715b8c5192,owner_occupied,repayment,200000,100000,2.1,fixed,open
80d9e7348d0d32238e17a262b95c9d46,owner_occupied,repayment,250000,140000,2.5,fixed,lost
01985a51ed15e689545c249bcb968743,owner_occupied,repayment,300000,230000,2.3,fixed,not_interested
1ed5bf5bd601cb17f557dfa9918fbc99,owner_occupied,repayment,140000,90000,1.6,fixed,lost
6306ffe05e75b51399f121273ac8e6f3,owner_occupied,repayment,220000,130000,1.8,fixed,open
2fdd722efbc6085eade61aa658f71231,owner_occupied,repayment,340000,110000,2.1,fixed,open
d9a92e07b3d26ff3590b287ba889dcf5,owner_occupied,repayment,150000,110000,2.7,fixed,lost
13e62ac66d0bf961176931072386fe6d,owner_occupied,repayment,500000,220000,1.9,fixed,open
c04c793638f7f50c529f13efa374da07,owner_occupied,repayment,330000,140000,1.8,fixed,open
7c0c7cc8209c14d5ade779a86dea0bf3,owner_occupied,repayment,220000,180000,1.9,fixed,retained
7e805ec32bbbb1e9d695d32ef3875769,owner_occupied,repayment,240000,170000,1.9,fixed,open
72ed4d7259050029608ea0f14673da71,owner_occupied,repayment,500000,260000,1.9,fixed,open
03fde2afc4c8bc863cfda2c51308f608,owner_occupied,repayment,200000,90000,2,fixed,open
7e0e616b29f6ae34b680a0016b500450,owner_occupied,repayment,320000,200000,2.1,fixed,not_interested
7a99012bc70eaec1e507333904de40d3,owner_occupied,repayment,150000,80000,1.9,fixed,found_refinance
705e6e2885fe80e334596fc4ae04182e,owner_occupied,repayment,80000,50000,2.6,fixed,open
ec9fb35a80ed301e56373a672298ff1c,owner_occupied,repayment,160000,100000,2.1,fixed,open
a70584737a324b6bd6449419c4993877,owner_occupied,repayment,550000,190000,1.7,fixed,retained
ca40381f60d97a559c788d2587b1750e,owner_occupied,repayment,330000,250000,1.6,fixed,open
0b2275b33d8892c024f920e834205abe,owner_occupied,repayment,480000,250000,1.9,fixed,open
92c8a5af3dc1235bf04ac682e75af48d,owner_occupied,repayment,160000,130000,2,fixed,open
68ad8c2b81f73da4c563b5bedb9774b2,owner_occupied,repayment,130000,100000,2.6,fixed,retained
243d4d5d0312ad3f8a348237ae2af780,owner_occupied,repayment,480000,60000,1.6,fixed,lost
9509d36a515b5d96a0e89208e8f7d080,owner_occupied,repayment,300000,210000,2.1,fixed,open
f3fda2338b89e7d9a759ccae3dbd9247,owner_occupied,repayment,300000,180000,2,fixed,open
54ba1a1d1918b75b9aabbf26cbcbf827,owner_occupied,repayment,130000,90000,1.9,fixed,retained
d9ed4c9fe908b04aebcedda08bc64184,owner_occupied,repayment,260000,190000,2.3,fixed,retained
65e209f8cde5ff33dfd84184fba6ddd0,owner_occupied,repayment,250000,100000,1.8,fixed,open
bb71d498bdbf49ca377ff4d270f976f1,owner_occupied,repayment,260000,210000,1.8,fixed,retained
dc00f21384fb3f579d5b5bfcec743813,owner_occupied,repayment,600000,250000,1.6,fixed,open
6fdf8c59ff8cb647f87729e8325e47bc,owner_occupied,repayment,440000,150000,2.1,fixed,open
0b6d4e9892c656baff7b1d49c7d96ba6,owner_occupied,repayment,260000,100000,2,fixed,open
894a1c017b5c9b02cb6c20673022d003,owner_occupied,repayment,550000,240000,1.8,fixed,open
c61d30abf23c1139363c7ade7ccc3c9d,owner_occupied,repayment,500000,160000,1.9,fixed,open
680eb4cc14feeb1a91dd7d832b7bd941,owner_occupied,repayment,280000,200000,2.1,fixed,open
1472f9de34f34670400ba741e679ca6a,owner_occupied,repayment,320000,170000,1.9,fixed,not_interested
baa2cf32ee27e05814c2cbc1ac4da6b4,owner_occupied,repayment,900000,210000,1.2,fixed,lost
3e5dfb24e50ecef10637b35122d0e06b,owner_occupied,repayment,140000,60000,2,fixed,open
d7adc014941a2b1bdbf0f2179712b11c,owner_occupied,repayment,400000,170000,1.5,fixed,retained
497172cdbffa14fc1f0bf1ab39b77e69,owner_occupied,repayment,140000,100000,1.5,tracker,open
96380163bcb00372217bf7568282281e,owner_occupied,repayment,280000,240000,1.9,fixed,open
4631e067fc092a0a418b7642f3a74bda,owner_occupied,repayment,320000,120000,2.2,fixed,not_interested
03a3489c821a836355854c9306eb79ce,owner_occupied,repayment,260000,140000,1.9,fixed,open
6c8ac838635ea7bb06717d72216d3a45,owner_occupied,repayment,130000,60000,2.1,fixed,open
3208fd156a10a82f206843f69a0c7573,owner_occupied,repayment,750000,530000,1.4,fixed,open
ae6d22940b807624ec3030ecd53ef3d7,owner_occupied,repayment,140000,80000,1.8,tracker,open
0617b2f26a8d636cd35ec5f12624c566,owner_occupied,repayment,150000,100000,2,fixed,lost
27e719c4aa69a8703fe92e775b6554b8,owner_occupied,repayment,90000,50000,2.5,fixed,lost
ce8098ef2d07476f2f3c19a9a71ef672,owner_occupied,repayment,450000,60000,2.1,fixed,lost
ecf479ef00e86d6c952b161dd50afd39,owner_occupied,repayment,160000,130000,4,fixed,open
c75e0e0ccfad3e743be2b9a7f93e55f5,owner_occupied,repayment,220000,60000,2.1,fixed,not_interested
34b4470e5377011dd6cd87fe30086171,owner_occupied,repayment,160000,110000,2.3,fixed,open
c2e592d7f243c872f25cc367f17c3a33,owner_occupied,repayment,250000,140000,2,fixed,retained
182a47ac279a56a011ed42891e967c9d,owner_occupied,repayment,300000,80000,2.1,fixed,open
19d3cf763540a7635db37e19f79caec1,owner_occupied,repayment,130000,120000,2,fixed,open
713b2ce3e7ee7a505eea19884cdee98e,owner_occupied,repayment,290000,110000,2.1,fixed,open
6fd079861436037fb0204f7aab8ab595,owner_occupied,repayment,210000,180000,2.2,fixed,open
7c5bb04e8f72fe4231487e1fa7b44029,owner_occupied,repayment,60000,30000,2,fixed,lost
9014e0faaf8bc5d78977ffbf4db1591a,owner_occupied,repayment,120000,90000,2.1,fixed,open
f66d2521a767d884248a7ce424d5629f,owner_occupied,repayment,230000,110000,1.6,fixed,open
7c37ab89286d30413a8af357b800bd9b,owner_occupied,repayment,140000,100000,2.4,fixed,open
b6c05f4af46b403d8f898f9a98b073c2,owner_occupied,repayment,220000,100000,2.2,fixed,open
77f10b5a813b3d657a868c2fe5c5d672,owner_occupied,repayment,250000,80000,2.3,fixed,open
a68613b4f2d451bddd1cbd9f3c650c0b,owner_occupied,repayment,220000,140000,2.2,fixed,open
f738618a3dbbfc25ad1b6491fd676703,owner_occupied,repayment,360000,230000,1.3,fixed,not_interested
52bc9c5c5fc710128963881bf7dfddc7,owner_occupied,repayment,400000,90000,2.3,fixed,open
a6da29d2d8b3a5e46f8bc92c39f2305d,owner_occupied,repayment,480000,220000,1.9,fixed,open
379227dacba66612f0dfc18b014c03ab,owner_occupied,repayment,220000,140000,2,fixed,open
74661dd2184ca5fd4fac1d9feb0ba651,owner_occupied,repayment,350000,190000,1.6,fixed,retained
bad94265e538f81a19d28e77f469e913,owner_occupied,repayment,420000,120000,1.2,fixed,open
379fc0fcdac29db23404cdd0b37deb37,owner_occupied,repayment,400000,290000,2.1,fixed,open
151c3d3f3c1a5dba5378188a594a4ed3,owner_occupied,repayment,500000,300000,1.8,fixed,not_interested
1ef958a7b32af81c9be5500424b9d868,owner_occupied,repayment,140000,50000,2.3,fixed,open
2a3952c7723010eb89f81532bae8b8af,owner_occupied,repayment,220000,150000,2,fixed,open
80b5f589958e7a7cc8d9a1c2ddd814c3,owner_occupied,repayment,480000,150000,2.1,fixed,open
67a73040540f0a420145d232fc9f9ef3,owner_occupied,repayment,120000,40000,1.7,fixed,open
86b3d578a87f5801bc0edc241cc9fa98,owner_occupied,repayment,360000,230000,1.6,fixed,retained
e7a71742a47776bb831224e4591cfcc5,owner_occupied,repayment,280000,190000,1.9,fixed,open
f9f4ab3a6c9f62cc939bfa2eba37044d,owner_occupied,repayment,180000,70000,2,fixed,open
576412446518ff33e185d4fda6ee964f,owner_occupied,repayment,250000,70000,2.1,fixed,open
59b7df737ba01402dc2f69198f67baf9,owner_occupied,repayment,220000,150000,1.3,fixed,open
f6511dd21638a05cb471367352c0ce43,owner_occupied,repayment,140000,100000,2.1,fixed,not_interested
3c8855a879ad8a73f32bab151716f1a2,owner_occupied,repayment,250000,130000,2.3,fixed,open
80cc8c257bc09ab6bb87556f484e038e,owner_occupied,repayment,470000,350000,2.7,fixed,lost
9347e0f3247e8684f9a36100aa147704,owner_occupied,repayment,240000,160000,2,fixed,lost
0b9abd95af30e304661e5177b811eb76,owner_occupied,repayment,730000,320000,2.1,fixed,open
cff1489c0899a5840f06e0027c06a900,owner_occupied,repayment,240000,160000,2.1,fixed,open
b14d08de1bb341e73b3bdf27cd4d95a5,owner_occupied,repayment,210000,130000,2.6,fixed,open
26ddda42ff3e58b98caeec7ccfff03aa,owner_occupied,repayment,360000,160000,1.5,fixed,retained
bd595bd9da7821b3480012067283a063,owner_occupied,repayment,120000,50000,1.5,fixed,found_refinance
703fedf02f2636b1f9f5479ba7f2dbf9,owner_occupied,repayment,300000,70000,1.4,tracker,retained
9411e3f96798523d0141b1c431af87a3,owner_occupied,interest_only,180000,130000,2.8,fixed,retained
4ffa1a5b76c90b8353d82d614aded509,owner_occupied,repayment,280000,180000,1.9,fixed,open
98684ad2f08c78c91c802998005b7d1a,owner_occupied,repayment,200000,40000,2.1,fixed,open
bf472337bfdfa87a4bead2e2215ac5d9,owner_occupied,repayment,180000,100000,2,fixed,open
d7c9df9af8e949524a57a829151b4905,buy_to_let,interest_only,290000,180000,3,fixed,open
0f8cad461b571e27eedee5a8402a805c,owner_occupied,repayment,160000,140000,3,fixed,retained
cde1737780af5ee8d58c67baa15c0c02,owner_occupied,repayment,200000,20000,2,fixed,not_interested
bd5a63f93ab9c0d287b068ba8c19f07a,owner_occupied,repayment,430000,200000,2,fixed,retained
4121ebbd66684137917894c8a57a2c7a,owner_occupied,repayment,330000,90000,1.9,fixed,open
04a29210eb44b53998b3efeeb215c28b,owner_occupied,repayment,210000,170000,1.7,fixed,retained
901f0c6b3a46191e8f9064199188331c,owner_occupied,repayment,210000,170000,2,fixed,open
a29e8eabef23419873261951e241b05b,owner_occupied,repayment,210000,160000,2.4,fixed,lost
feaea1c15ad08db0762cf14196c4314c,owner_occupied,repayment,170000,110000,1.8,fixed,lost
9175f76370c9732a959f29c96207801d,owner_occupied,repayment,360000,190000,1.1,tracker,retained
77246daa8805a4690ed78a804fa17be9,owner_occupied,repayment,490000,190000,1.8,fixed,retained
c143499621636f2b01dab44be39d2716,owner_occupied,repayment,860000,450000,2,fixed,open
30979db7a7777e47d397e32ffce0e8c0,owner_occupied,repayment,360000,150000,2.1,fixed,open
f544db4d0f8efb0cd5e6d93fd8fe063d,owner_occupied,repayment,180000,120000,1,fixed,open
a0949697db0144e296fcfdca933828e4,owner_occupied,repayment,110000,80000,2,fixed,open
2e4c7f64969c8f18c4a6a00ee0e3c3e7,owner_occupied,repayment,800000,210000,1.6,fixed,lost
0302e05deff397ed5b696ac2d35de29c,owner_occupied,repayment,250000,70000,2.2,fixed,lost
92ba6a9cb05ad4f8879c9445a8e9d496,owner_occupied,repayment,240000,110000,1.9,fixed,retained
588e07dad2993cbbb35649f29caf2b8e,owner_occupied,repayment,190000,110000,2.5,fixed,not_interested
36024179bb02a20c8889c7d694e5c787,owner_occupied,repayment,600000,340000,1.8,fixed,open
258b94457c0aff223e9f0b58299e2fe2,owner_occupied,repayment,120000,90000,2,fixed,open
eba1e67efbeff3601f5546e6290433ab,owner_occupied,repayment,450000,210000,1.8,fixed,lost
502e99a9e40c33dc0e099e3ff3e6a4b9,owner_occupied,repayment,120000,100000,2.8,fixed,open
81731dbbcaa3579b09a9b1cf3f637878,owner_occupied,repayment,160000,130000,2.1,fixed,retained
3e1531c402395658033337a8556b8f2b,owner_occupied,repayment,180000,80000,2.2,fixed,open
e50bc2486b74e7924376efc5380ae2ec,owner_occupied,repayment,400000,110000,2,fixed,open
d0fbab868a08a1d6ad977b0b0c3752ca,owner_occupied,repayment,300000,200000,2.1,fixed,found_refinance
746c786c72cd98fdc15c74b76a57a5da,owner_occupied,repayment,470000,130000,1.5,fixed,lost
2e87f6e38a9f5d4dd19e99c0219494b6,owner_occupied,repayment,450000,140000,1.8,fixed,open
6da0ffc7fbb2332513e0bf58c21a96f2,owner_occupied,repayment,240000,80000,2,fixed,open
50cac14fa1a1713632cb9ec113b69180,owner_occupied,repayment,250000,120000,2.1,fixed,open
da0d6b33c7bac5e83b34a36ed3ba2950,owner_occupied,repayment,290000,210000,2.3,fixed,open
3a3a15c36adada5c35366af2c1b893a3,owner_occupied,repayment,130000,70000,2.5,fixed,retained
f649503d083d66bfd3f0859dd86bccf8,owner_occupied,repayment,400000,320000,2.1,fixed,open
6e9a54bb17e714776974b1170d9c6553,owner_occupied,repayment,350000,130000,2,fixed,open
ebf5e31d999c1efb66b43fd55aa08abd,owner_occupied,repayment,100000,50000,2,fixed,not_interested
e15ecee4c32969fac7d535779647d57c,owner_occupied,repayment,210000,100000,1.4,tracker,retained
0f42d080d6e0cf6f19fdaca3d4da635e,owner_occupied,part_and_part,400000,90000,1.9,fixed,lost
0e79421d0df0ac957a62977705a22bef,owner_occupied,repayment,70000,50000,3.1,fixed,open
0f5873fce37396a9c7854a3686b3b6d1,owner_occupied,repayment,220000,130000,1.9,fixed,not_interested
4753396e901f64beaa3c30bc344412c4,owner_occupied,repayment,100000,80000,2.2,fixed,not_interested
53ed1d008cfd18dc23e692b640d01dff,owner_occupied,repayment,180000,120000,2.9,fixed,retained
8b7c415dd4a8cfbacba63415502c05db,owner_occupied,repayment,390000,110000,1.8,fixed,open
6ddcb8b6bf5621a0956f98a9958078ba,owner_occupied,repayment,140000,90000,3,fixed,not_interested
1a472ebdc71b473e5aa3cdacd461afa7,owner_occupied,repayment,320000,80000,2.3,fixed,open
b179e777e96fe1b2f0fcc5e7d93fcae9,owner_occupied,repayment,260000,70000,2.1,fixed,open
29bb048d7cb91ed0c68712ea2d3a17d0,owner_occupied,repayment,300000,110000,2,fixed,open
ef029e664570ab496f4e0e9f3d9ba5bd,owner_occupied,repayment,170000,120000,2.6,fixed,lost
6d35bbfb8c5628336d9cc2f0337050ad,owner_occupied,repayment,250000,120000,2.1,fixed,open
bb4e64e79dc30df75b50b655f1164edd,owner_occupied,repayment,300000,270000,2.2,fixed,retained
37b969cb8b3bf028583704e4f4f08971,owner_occupied,repayment,90000,40000,1.9,fixed,retained
fe1a2528e308316388b48557eff84e53,owner_occupied,repayment,700000,330000,1.9,fixed,open
70543b07cb68188616912880f227f3a2,owner_occupied,repayment,130000,120000,3.2,fixed,lost
6d24c69981f9b07a6c325913c39f2ff4,owner_occupied,repayment,210000,100000,2.6,fixed,lost
a1c3863cdbad34ec7a21d9f51c563f67,owner_occupied,repayment,180000,130000,5.8,fixed,open
e758ce1cda64d0f9b4cf7be5bf77ae7f,owner_occupied,repayment,420000,160000,1.8,fixed,lost
6acbc0de6ffca638c239cf33d1542b04,owner_occupied,repayment,140000,70000,2.1,fixed,open
8576f10e80a3a73838e481f0e58bcc6f,owner_occupied,repayment,400000,160000,2.2,fixed,open
b5a61565c52d2dd35b5200b7dd864538,owner_occupied,repayment,150000,70000,2,fixed,open
fdd3f3ff14465df6ffa5b4d03a99853e,owner_occupied,repayment,180000,180000,3.2,fixed,lost
3fc971a41c25384ab22db418444b3be3,owner_occupied,repayment,120000,70000,5.5,fixed,lost
16ceee53ce61d28ba786712896a745ae,owner_occupied,repayment,280000,150000,1.3,fixed,open
21bf824e7ba3a6ca76577cb91eef8416,owner_occupied,repayment,130000,50000,1.5,fixed,open
e04eb249117c316a69543b48e007a005,owner_occupied,repayment,120000,80000,2.9,fixed,retained
21ae6c1ab453715ff95ecf21255c5b0d,owner_occupied,repayment,360000,280000,2.1,fixed,open
792ed989e8f8723a83b70648e0bb172f,owner_occupied,repayment,490000,120000,2.4,fixed,lost
5fe9bd8046ffe04286d97442c17e8dbf,owner_occupied,repayment,320000,130000,2.5,fixed,lost
b01bcb5b4b79178c6616d784577e034a,owner_occupied,repayment,250000,150000,2,fixed,open
ec4b838a9f35e99d466948ae9782637e,owner_occupied,repayment,200000,100000,2.2,fixed,open
73c51ee470ad263ac77bea4dc9f7616f,owner_occupied,repayment,230000,200000,2.3,fixed,lost
a4526bb97a801ae9bcd345865dfab86e,owner_occupied,repayment,140000,70000,2.2,fixed,open
518400038aab80f7641d2152b4014bd8,owner_occupied,repayment,150000,50000,2.1,fixed,open
93931184d376e1f06cff27a691c1a96d,owner_occupied,repayment,430000,200000,1.9,fixed,open
1f35f284ea76d7b81ea289e03f3a270e,owner_occupied,repayment,100000,90000,2.7,fixed,open
ff550ca5b7ae713012e5b5cc9d916d8d,owner_occupied,repayment,200000,130000,1.9,tracker,open
9e4cb7188585f38b911ed3e030c223bf,owner_occupied,repayment,390000,300000,2.2,fixed,open
02b0feea5644f950a706998403671222,owner_occupied,repayment,210000,120000,2.1,fixed,open
